ID CHIRURGIE;DATE CHIRURGIE;HEURE_DEBUT CHIRURGIE;HEURE_FIN CHIRURGIE;SALLE;CHIRURGIEN
5899;27/03/2014;11:21:00;13:27:00;BLOC-E2;CHRIS TAUB
5900;22/01/2015;12:35:00;14:54:00;BLOC-E3;CHRIS TAUB
5901;25/03/2014;10:35:00;11:18:00;BLOC-E3;ROBERT CHASE
5902;05/03/2015;16:19:00;18:09:00;BLOC-E3;CHRIS TAUB
5903;28/10/2015;14:45:00;16:15:00;BLOC-E1;GREGORY HOUSE
5904;26/06/2014;08:00:00;13:12:00;BLOC-E1;MIRANDA BAILEY
5905;14/02/2014;11:40:00;13:09:00;BLOC-E1;GREGORY HOUSE
5906;10/03/2014;08:00:00;12:49:00;BLOC-E1;JAMES WILSON
5907;27/05/2014;11:04:00;12:24:00;BLOC-E1;GREGORY HOUSE
5908;21/05/2014;14:00:00;15:10:00;BLOC-E3;LAWRENCE KUTNER
5909;06/01/2014;10:54:00;11:45:00;BLOC-E3;LISA CUDDY
5910;04/03/2014;09:33:00;10:24:00;BLOC-E3;ROBERT CHASE
5911;20/01/2014;22:18:00;23:10:00;BLOC-U7;ROBERT CHASE
5912;12/03/2014;14:23:00;16:20:00;BLOC-E2;GREGORY HOUSE
5913;09/10/2015;14:31:00;15:59:00;BLOC-U6;ROBERT CHASE
5915;27/01/2014;15:07:00;16:26:00;BLOC-E2;LAWRENCE KUTNER
5916;11/05/2016;15:00:00;17:57:00;BLOC-U6;RICHARD WEBBER
5917;02/10/2014;10:05:00;10:47:00;BLOC-E2;CHRIS TAUB
5918;03/11/2015;21:15:00;22:37:00;BLOC-U6;MEREDITH GREY
5919;02/08/2015;14:46:00;16:40:00;BLOC-U6;LISA CUDDY
5920;03/09/2015;11:52:00;13:23:00;BLOC-U6;LISA CUDDY
5921;22/10/2015;15:15:00;17:17:00;BLOC-E1;LISA CUDDY
5923;24/04/2014;09:35:00;10:17:00;BLOC-E3;CHRIS TAUB
5924;13/02/2014;08:00:00;10:00:00;BLOC-E3;CHRIS TAUB
5925;10/09/2014;14:10:00;15:05:00;BLOC-E2;GREGORY HOUSE
5926;30/05/2016;08:00:00;09:45:00;BLOC-E2;ALEX KAREV
5927;25/01/2015;16:40:00;18:19:00;BLOC-U6;CHRIS TAUB
5928;07/12/2015;13:07:00;15:20:00;BLOC-U6;DEREK SHEPHERD
5929;01/01/2014;11:59:00;12:44:00;BLOC-U7;LAWRENCE KUTNER
5930;02/01/2014;11:40:00;12:06:00;BLOC-E2;ROBERT CHASE
5931;02/01/2014;12:09:00;13:02:00;BLOC-E1;LAWRENCE KUTNER
5934;07/04/2016;12:30:00;16:10:00;BLOC-E3;CHRIS TAUB
5935;30/04/2014;12:23:00;14:10:00;BLOC-E2;JAMES WILSON
5936;06/01/2014;12:25:00;15:05:00;BLOC-E3;LISA CUDDY
5937;02/01/2014;08:00:00;11:24:00;BLOC-E2;ROBERT CHASE
5938;02/01/2014;17:10:00;17:59:00;BLOC-E1;LAWRENCE KUTNER
5939;25/02/2014;11:35:00;12:27:00;BLOC-E3;ROBERT CHASE
5940;25/03/2014;08:00:00;09:28:00;BLOC-E3;ROBERT CHASE
5942;02/01/2014;15:42:00;16:24:00;BLOC-E2;ROBERT CHASE
5943;02/01/2014;14:15:00;16:59:00;BLOC-E1;LAWRENCE KUTNER
5944;02/01/2014;13:14:00;13:54:00;BLOC-E1;LAWRENCE KUTNER
5945;28/05/2014;08:00:00;09:46:00;BLOC-E3;LAWRENCE KUTNER
5946;06/06/2014;15:45:00;17:09:00;BLOC-E3;LISA CUDDY
5948;02/01/2014;12:24:00;15:08:00;BLOC-E2;ROBERT CHASE
5949;01/01/2014;13:15:00;14:20:00;BLOC-U7;LAWRENCE KUTNER
5950;01/01/2014;21:43:00;23:50:00;BLOC-U7;LAWRENCE KUTNER
5951;21/02/2014;11:43:00;12:04:00;BLOC-E3;LAWRENCE KUTNER
5952;03/01/2014;12:15:00;14:26:00;BLOC-E2;LAWRENCE KUTNER
5953;03/01/2014;21:08:00;22:23:00;BLOC-U7;MIRANDA BAILEY
5954;24/03/2014;11:05:00;11:54:00;BLOC-E3;MIRANDA BAILEY
5955;24/01/2014;15:08:00;16:20:00;BLOC-E3;ROBERT CHASE
5956;30/01/2014;14:45:00;15:45:00;BLOC-E1;ROBERT CHASE
5957;18/03/2014;08:00:00;09:50:00;BLOC-E3;ROBERT CHASE
5959;26/03/2014;08:00:00;10:15:00;BLOC-E2;GREGORY HOUSE
5960;23/06/2014;08:00:00;10:19:00;BLOC-E2;GREGORY HOUSE
5961;04/01/2014;13:18:00;14:15:00;BLOC-U7;ROBERT CHASE
5962;02/01/2014;22:20:00;00:15:00;BLOC-U7;ROBERT CHASE
5963;03/01/2014;13:30:00;16:35:00;BLOC-E1;ROBERT CHASE
5964;03/01/2014;14:45:00;15:44:00;BLOC-E2;LAWRENCE KUTNER
5965;18/01/2014;01:45:00;03:55:00;BLOC-U7;LAWRENCE KUTNER
5966;04/01/2014;00:55:00;01:45:00;BLOC-U7;MIRANDA BAILEY
5967;16/04/2014;08:00:00;10:40:00;BLOC-E1;GREGORY HOUSE
5968;12/05/2014;14:11:00;15:56:00;BLOC-E1;ERIC FOREMAN
5969;03/01/2014;23:00:00;00:35:00;BLOC-U7;MIRANDA BAILEY
5970;07/02/2014;10:43:00;11:37:00;BLOC-E1;GREGORY HOUSE
5971;11/06/2014;12:46:00;14:17:00;BLOC-E2;GREGORY HOUSE
5972;05/01/2014;21:33:00;22:21:00;BLOC-U7;MIRANDA BAILEY
5973;05/01/2014;23:25:00;00:15:00;BLOC-U7;MIRANDA BAILEY
5974;03/06/2014;15:50:00;16:16:00;BLOC-E2;JAMES WILSON
5975;04/01/2014;18:55:00;22:00:00;BLOC-U7;ROBERT CHASE
5977;02/04/2014;08:00:00;11:46:00;BLOC-E3;REMY HADLEY
5979;09/01/2014;21:50:00;23:25:00;BLOC-U7;LAWRENCE KUTNER
5981;06/01/2014;14:40:00;15:43:00;BLOC-E1;JAMES WILSON
5982;04/07/2014;08:00:00;10:39:00;BLOC-E2;GREGORY HOUSE
5983;27/05/2014;08:00:00;10:30:00;BLOC-E1;GREGORY HOUSE
5984;07/05/2014;10:29:00;12:20:00;BLOC-E2;GREGORY HOUSE
5988;15/04/2014;12:49:00;14:16:00;BLOC-E1;GREGORY HOUSE
5989;17/06/2014;08:00:00;11:38:00;BLOC-E1;GREGORY HOUSE
5990;25/06/2014;12:12:00;13:30:00;BLOC-E1;ERIC FOREMAN
5992;29/06/2014;17:00:00;18:06:00;BLOC-U6;REMY HADLEY
5993;21/10/2015;08:00:00;09:26:00;BLOC-E1;ERIC FOREMAN
5994;07/05/2014;12:45:00;14:00:00;BLOC-E2;GREGORY HOUSE
5996;11/09/2015;10:45:00;12:50:00;BLOC-E1;GREGORY HOUSE
5997;07/09/2016;08:00:00;10:30:00;BLOC-E2;ALEX KAREV
5998;12/05/2015;11:45:00;13:20:00;BLOC-E2;JAMES WILSON
5999;15/10/2014;08:00:00;10:40:00;BLOC-E3;REMY HADLEY
6000;08/01/2014;19:58:00;20:46:00;BLOC-U7;ROBERT CHASE
6001;29/06/2016;08:00:00;10:00:00;BLOC-E1;GREGORY HOUSE
6002;19/05/2014;08:10:00;09:50:00;BLOC-E1;ERIC FOREMAN
6003;09/01/2014;15:15:00;17:14:00;BLOC-E1;LAWRENCE KUTNER
6004;05/06/2014;10:50:00;12:21:00;BLOC-E2;CHRIS TAUB
6005;15/10/2015;14:40:00;16:26:00;BLOC-E2;GREGORY HOUSE
6006;02/06/2016;09:30:00;12:04:00;BLOC-U6;DEREK SHEPHERD
6007;09/09/2016;16:00:00;17:58:00;BLOC-U8;DEREK SHEPHERD
6008;07/02/2014;10:16:00;12:25:00;BLOC-E3;LISA CUDDY
6009;30/09/2014;11:37:00;14:13:00;BLOC-U3;JAMES WILSON
6010;10/01/2014;13:15:00;13:42:00;BLOC-E1;LISA CUDDY
6011;10/01/2014;14:03:00;14:53:00;BLOC-E1;LISA CUDDY
6012;07/07/2016;13:05:00;13:52:00;BLOC-U6;DEREK SHEPHERD
6013;05/09/2014;10:00:00;13:56:00;BLOC-E2;JAMES WILSON
6014;09/01/2015;11:06:00;12:25:00;BLOC-E1;GREGORY HOUSE
6015;06/03/2014;08:00:00;09:40:00;BLOC-E3;CHRIS TAUB
6016;10/01/2014;15:50:00;18:32:00;BLOC-E1;LISA CUDDY
6017;04/04/2014;12:00:00;12:45:00;BLOC-E3;LISA CUDDY
6018;16/03/2015;17:10:00;17:59:00;BLOC-E2;LISA CUDDY
6019;17/01/2014;14:30:00;20:30:00;BLOC-E1;ROBERT CHASE
6020;25/03/2014;15:20:00;18:00:00;BLOC-E3;ROBERT CHASE
6021;23/05/2014;12:50:00;15:10:00;BLOC-E1;ROBERT CHASE
6022;11/01/2014;12:43:00;14:26:00;BLOC-U7;LAWRENCE KUTNER
6023;11/01/2014;15:30:00;17:07:00;BLOC-U7;LAWRENCE KUTNER
6024;11/01/2014;11:05:00;12:25:00;BLOC-U7;LAWRENCE KUTNER
6025;06/04/2016;09:02:00;12:02:00;BLOC-E1;GREGORY HOUSE
6026;11/01/2014;21:08:00;21:57:00;BLOC-U7;LAWRENCE KUTNER
6027;12/01/2014;10:45:00;12:55:00;BLOC-U7;LISA CUDDY
6028;12/01/2014;13:00:00;14:05:00;BLOC-U7;LISA CUDDY
6029;13/01/2014;13:10:00;15:00:00;BLOC-E3;ROBERT CHASE
6030;23/05/2014;13:05:00;13:44:00;BLOC-E3;LISA CUDDY
6031;13/01/2014;16:09:00;16:35:00;BLOC-E2;LISA CUDDY
6032;16/06/2014;09:42:00;11:08:00;BLOC-E2;ERIC FOREMAN
6033;20/06/2014;10:48:00;12:23:00;BLOC-E1;GREGORY HOUSE
6034;22/02/2016;10:15:00;11:56:00;BLOC-E1;GREGORY HOUSE
6035;26/03/2014;12:21:00;14:01:00;BLOC-E1;ERIC FOREMAN
6036;14/01/2014;21:25:00;22:20:00;BLOC-U7;JAMES WILSON
6037;14/01/2014;13:15:00;14:29:00;BLOC-E3;LISA CUDDY
6038;14/01/2014;10:41:00;12:56:00;BLOC-E3;LISA CUDDY
6039;16/05/2014;13:47:00;15:24:00;BLOC-E1;JAMES WILSON
6040;08/07/2014;14:56:00;16:48:00;BLOC-E2;LISA CUDDY
6041;18/11/2014;15:05:00;16:25:00;BLOC-E2;JAMES WILSON
6042;24/06/2014;12:53:00;14:16:00;BLOC-E1;GREGORY HOUSE
6045;18/01/2014;10:45:00;11:20:00;BLOC-U7;LISA CUDDY
6046;27/11/2014;14:00:00;15:47:00;BLOC-E2;LAWRENCE KUTNER
6047;01/02/2016;13:25:00;15:09:00;BLOC-E3;RICHARD WEBBER
6048;13/11/2016;15:00:00;17:26:00;BLOC-U6;KATHERINE HEIGL
6049;15/01/2014;15:55:00;16:37:00;BLOC-E2;ROBERT CHASE
6050;17/03/2014;14:40:00;16:34:00;BLOC-E1;ERIC FOREMAN
6051;15/01/2014;14:40:00;16:20:00;BLOC-E3;LAWRENCE KUTNER
6052;15/01/2014;12:20:00;12:35:00;BLOC-U7;JAMES WILSON
6053;14/01/2014;22:40:00;00:30:00;BLOC-U7;JAMES WILSON
6054;16/01/2014;13:50:00;14:21:00;BLOC-E2;LAWRENCE KUTNER
6055;16/01/2014;18:50:00;20:24:00;BLOC-U7;LISA CUDDY
6056;07/03/2014;10:43:00;12:10:00;BLOC-E2;JAMES WILSON
6057;09/04/2014;16:10:00;16:58:00;BLOC-E1;ERIC FOREMAN
6058;11/04/2014;09:43:00;11:06:00;BLOC-E2;JAMES WILSON
6059;28/09/2015;12:41:00;14:19:00;BLOC-U6;LISA CUDDY
6061;27/04/2015;12:21:00;13:29:00;BLOC-E2;GREGORY HOUSE
6062;05/05/2014;09:40:00;10:00:00;BLOC-E3;REMY HADLEY
6065;18/01/2014;12:07:00;12:39:00;BLOC-U7;LISA CUDDY
6066;16/01/2014;20:35:00;21:17:00;BLOC-U7;LISA CUDDY
6067;16/01/2014;12:20:00;17:25:00;BLOC-E3;LISA CUDDY
6069;17/04/2015;08:00:00;10:15:00;BLOC-E2;JAMES WILSON
6070;29/09/2015;08:00:00;10:10:00;BLOC-E1;JAMES WILSON
6071;26/02/2014;12:15:00;13:40:00;BLOC-E2;GREGORY HOUSE
6072;08/07/2016;11:00:00;14:07:00;BLOC-U6;DEREK SHEPHERD
6073;10/07/2014;10:04:00;10:56:00;BLOC-E1;CHRIS TAUB
6074;23/01/2014;12:17:00;13:23:00;BLOC-E2;LAWRENCE KUTNER
6077;20/08/2014;13:08:00;14:56:00;BLOC-U7;ERIC FOREMAN
6078;06/02/2014;14:36:00;16:01:00;BLOC-E3;CHRIS TAUB
6079;05/05/2014;10:38:00;11:51:00;BLOC-E2;GREGORY HOUSE
6080;10/07/2015;10:57:00;12:04:00;BLOC-E2;GREGORY HOUSE
6081;25/06/2014;12:20:00;13:29:00;BLOC-E2;GREGORY HOUSE
6082;18/01/2014;12:50:00;14:30:00;BLOC-U7;LISA CUDDY
6083;18/07/2014;10:02:00;10:44:00;BLOC-E2;LISA CUDDY
6084;13/06/2016;08:00:00;10:13:00;BLOC-E2;GREGORY HOUSE
6086;18/01/2014;14:58:00;16:45:00;BLOC-U7;LISA CUDDY
6087;18/01/2014;11:30:00;12:05:00;BLOC-U7;LISA CUDDY
6088;26/02/2015;12:10:00;15:07:00;BLOC-E1;CHRIS TAUB
6089;27/12/2014;20:55:00;21:21:00;BLOC-U6;MEREDITH GREY
6090;19/01/2014;10:57:00;11:45:00;BLOC-U7;CHRIS TAUB
6091;28/06/2016;14:20:00;15:39:00;BLOC-E2;MIRANDA BAILEY
6092;03/03/2014;16:20:00;17:20:00;BLOC-E1;LISA CUDDY
6093;31/08/2014;11:05:00;12:12:00;BLOC-U6;LAWRENCE KUTNER
6094;12/06/2014;08:00:00;10:05:00;BLOC-E3;CHRIS TAUB
6095;20/11/2014;11:12:00;11:55:00;BLOC-E3;CHRIS TAUB
6096;20/01/2014;11:30:00;12:57:00;BLOC-E3;LISA CUDDY
6097;15/05/2014;08:00:00;09:30:00;BLOC-E2;CHRIS TAUB
6098;04/04/2014;12:23:00;14:26:00;BLOC-E1;GREGORY HOUSE
6099;14/03/2014;13:15:00;14:54:00;BLOC-E1;ERIC FOREMAN
6101;15/02/2014;00:10:00;02:04:00;BLOC-E1;LISA CUDDY
6102;18/07/2014;12:56:00;14:12:00;BLOC-E1;GREGORY HOUSE
6103;11/07/2014;08:01:00;09:16:00;BLOC-E3;LISA CUDDY
6104;14/05/2014;12:45:00;14:13:00;BLOC-E1;ERIC FOREMAN
6105;28/01/2014;15:15:00;17:05:00;BLOC-E2;JAMES WILSON
6106;23/06/2014;12:31:00;13:35:00;BLOC-E2;GREGORY HOUSE
6108;20/01/2014;23:25:00;01:06:00;BLOC-U7;ROBERT CHASE
6110;21/01/2014;19:25:00;19:54:00;BLOC-U7;LISA CUDDY
6111;24/03/2016;13:16:00;13:49:00;BLOC-E3;CHRIS TAUB
6112;22/01/2014;21:00:00;23:45:00;BLOC-U7;MIRANDA BAILEY
6113;25/06/2014;08:00:00;10:45:00;BLOC-E1;ERIC FOREMAN
6114;29/04/2014;13:46:00;14:54:00;BLOC-E1;GREGORY HOUSE
6115;20/10/2015;12:27:00;13:44:00;BLOC-E2;GREGORY HOUSE
6117;22/01/2014;15:50:00;16:54:00;BLOC-E3;LAWRENCE KUTNER
6118;30/07/2014;15:55:00;17:59:00;BLOC-U7;ERIC FOREMAN
6119;07/04/2015;10:50:00;11:57:00;BLOC-E1;GREGORY HOUSE
6120;11/09/2014;15:25:00;16:45:00;BLOC-E3;GREGORY HOUSE
6121;23/01/2014;18:50:00;19:50:00;BLOC-U7;JAMES WILSON
6122;20/08/2016;17:00:00;18:20:00;BLOC-U6;GREGORY HOUSE
6123;23/01/2014;20:07:00;22:00:00;BLOC-U7;JAMES WILSON
6124;30/06/2014;09:19:00;10:55:00;BLOC-E3;REMY HADLEY
6125;01/06/2015;10:57:00;12:10:00;BLOC-E3;MEREDITH GREY
6126;19/10/2015;14:16:00;16:22:00;BLOC-U7;MEREDITH GREY
6127;30/10/2015;23:34:00;00:40:00;BLOC-U6;MEREDITH GREY
6128;31/10/2016;15:51:00;16:43:00;BLOC-U6;RICHARD WEBBER
6130;11/03/2014;08:00:00;19:30:00;BLOC-E2;JAMES WILSON
6131;10/07/2014;08:41:00;09:46:00;BLOC-E1;CHRIS TAUB
6132;14/03/2014;11:34:00;12:43:00;BLOC-E1;ERIC FOREMAN
6133;24/01/2014;20:50:00;21:30:00;BLOC-U7;ROBERT CHASE
6134;14/04/2016;12:32:00;14:19:00;BLOC-E2;GREGORY HOUSE
6135;05/02/2014;12:55:00;15:50:00;BLOC-E3;JAMES WILSON
6136;24/01/2014;22:45:00;23:30:00;BLOC-U7;ROBERT CHASE
6137;25/01/2014;15:15:00;17:20:00;BLOC-U7;CHRIS TAUB
6138;24/01/2014;23:50:00;02:52:00;BLOC-U7;ROBERT CHASE
6139;25/01/2014;10:34:00;13:30:00;BLOC-U7;CHRIS TAUB
6140;26/01/2014;14:20:00;16:28:00;BLOC-U7;ROBERT CHASE
6141;26/01/2014;17:10:00;19:00:00;BLOC-U7;ROBERT CHASE
6142;26/01/2014;12:35:00;13:31:00;BLOC-U7;ROBERT CHASE
6143;26/01/2014;19:45:00;22:24:00;BLOC-U7;ROBERT CHASE
6144;04/12/2014;08:00:00;09:36:00;BLOC-E1;ROBERT CHASE
6145;27/01/2014;12:00:00;13:56:00;BLOC-E3;LAWRENCE KUTNER
6146;26/01/2014;23:15:00;01:33:00;BLOC-U7;ROBERT CHASE
6147;27/01/2014;14:16:00;15:00:00;BLOC-E3;LAWRENCE KUTNER
6148;27/01/2014;20:00:00;22:10:00;BLOC-U7;LAWRENCE KUTNER
6149;04/08/2014;13:45:00;15:52:00;BLOC-U7;ERIC FOREMAN
6150;16/04/2014;12:35:00;13:55:00;BLOC-E1;GREGORY HOUSE
6151;04/03/2014;08:00:00;09:05:00;BLOC-E3;ROBERT CHASE
6152;24/10/2014;11:52:00;12:38:00;BLOC-E3;LISA CUDDY
6153;26/05/2014;15:34:00;16:57:00;BLOC-E1;ERIC FOREMAN
6154;01/04/2015;12:08:00;13:43:00;BLOC-E1;ERIC FOREMAN
6155;15/07/2014;08:00:00;10:45:00;BLOC-E3;LISA CUDDY
6156;21/07/2015;13:57:00;16:00:00;BLOC-E2;LISA CUDDY
6157;20/06/2014;12:45:00;14:20:00;BLOC-E1;GREGORY HOUSE
6158;17/06/2016;08:00:00;10:25:00;BLOC-E1;GREGORY HOUSE
6159;05/06/2014;08:37:00;09:58:00;BLOC-E2;CHRIS TAUB
6160;05/06/2014;12:42:00;14:06:00;BLOC-E2;CHRIS TAUB
6161;08/01/2015;15:06:00;16:05:00;BLOC-U6;ROBERT CHASE
6162;18/02/2014;14:30:00;16:17:00;BLOC-E3;LISA CUDDY
6163;28/01/2014;15:10:00;17:21:00;BLOC-E3;ROBERT CHASE
6164;03/06/2014;16:43:00;17:34:00;BLOC-E3;ROBERT CHASE
6165;15/11/2016;11:06:00;13:21:00;BLOC-E2;OWEN HUNT
6166;11/06/2014;08:00:00;10:25:00;BLOC-E2;GREGORY HOUSE
6168;30/01/2014;22:21:00;22:41:00;BLOC-U7;ROBERT CHASE
6172;17/03/2014;08:00:00;09:25:00;BLOC-E3;MIRANDA BAILEY
6173;10/03/2014;15:16:00;16:40:00;BLOC-E1;JAMES WILSON
6174;03/05/2016;13:44:00;15:29:00;BLOC-U6;RICHARD WEBBER
6175;30/01/2014;19:15:00;20:19:00;BLOC-U7;ROBERT CHASE
6176;26/01/2015;08:35:00;10:30:00;BLOC-E2;ERIC FOREMAN
6177;28/01/2016;08:00:00;10:51:00;BLOC-E1;ALEX KAREV
6178;23/08/2015;13:00:00;15:13:00;BLOC-U6;LISA CUDDY
6179;05/09/2014;12:05:00;13:13:00;BLOC-E1;GREGORY HOUSE
6180;30/01/2014;09:30:00;12:25:00;BLOC-E3;DEREK SHEPHERD
6181;01/04/2014;13:25:00;14:13:00;BLOC-E3;ROBERT CHASE
6182;06/03/2014;10:12:00;11:20:00;BLOC-E1;ERIC FOREMAN
6183;30/01/2014;15:56:00;16:55:00;BLOC-E1;ROBERT CHASE
6184;18/03/2014;12:45:00;13:30:00;BLOC-E3;ROBERT CHASE
6185;18/08/2014;10:50:00;15:44:00;BLOC-U7;ERIC FOREMAN
6186;04/06/2014;08:00:00;11:56:00;BLOC-E1;ERIC FOREMAN
6187;19/08/2014;10:40:00;12:11:00;BLOC-U6;LISA CUDDY
6188;25/02/2014;10:52:00;11:28:00;BLOC-E2;LISA CUDDY
6189;31/01/2014;15:26:00;17:30:00;BLOC-E1;LAWRENCE KUTNER
6190;16/03/2014;21:21:00;23:10:00;BLOC-U7;CHRIS TAUB
6191;12/05/2014;11:05:00;11:37:00;BLOC-E2;REMY HADLEY
6192;12/08/2014;08:26:00;11:20:00;BLOC-U6;LISA CUDDY
6193;22/03/2016;08:00:00;11:15:00;BLOC-E2;DEREK SHEPHERD
6194;31/01/2014;23:25:00;00:10:00;BLOC-U7;LAWRENCE KUTNER
6195;01/02/2014;13:30:00;15:15:00;BLOC-U7;ROBERT CHASE
6196;01/02/2014;15:55:00;16:30:00;BLOC-U7;ROBERT CHASE
6197;01/02/2014;22:20:00;23:30:00;BLOC-U7;ROBERT CHASE
6198;01/02/2014;17:00:00;18:27:00;BLOC-U7;ROBERT CHASE
6199;03/02/2014;15:15:00;17:45:00;BLOC-E2;ROBERT CHASE
6200;02/02/2014;14:20:00;14:54:00;BLOC-U7;LAWRENCE KUTNER
6201;19/03/2014;11:51:00;12:08:00;BLOC-E3;LAWRENCE KUTNER
6202;01/02/2014;08:00:00;09:00:00;BLOC-U7;ROBERT CHASE
6203;30/05/2015;11:00:00;11:34:00;BLOC-U6;LISA CUDDY
6204;02/02/2014;00:40:00;03:00:00;BLOC-U7;ROBERT CHASE
6205;27/10/2014;09:10:00;12:56:00;BLOC-E2;ROBERT CHASE
6207;02/02/2014;13:15:00;14:00:00;BLOC-U7;LAWRENCE KUTNER
6208;02/02/2014;16:00:00;18:15:00;BLOC-U7;LAWRENCE KUTNER
6209;02/02/2014;12:00:00;12:58:00;BLOC-U7;LAWRENCE KUTNER
6210;20/01/2015;13:29:00;14:01:00;BLOC-U6;ROBERT CHASE
6211;06/02/2014;16:32:00;18:06:00;BLOC-E2;LAWRENCE KUTNER
6212;10/06/2014;12:28:00;13:31:00;BLOC-E1;GREGORY HOUSE
6213;30/07/2014;09:02:00;10:35:00;BLOC-U6;GREGORY HOUSE
6214;13/06/2014;08:00:00;09:35:00;BLOC-E2;LISA CUDDY
6215;01/04/2014;21:52:00;23:26:00;BLOC-U7;JAMES WILSON
6216;25/08/2014;08:20:00;10:30:00;BLOC-U7;ERIC FOREMAN
6217;04/02/2014;23:45:00;00:10:00;BLOC-U7;JAMES WILSON
6218;04/02/2014;22:10:00;22:42:00;BLOC-U7;JAMES WILSON
6219;18/02/2014;14:58:00;17:41:00;BLOC-E1;MIRANDA BAILEY
6221;23/05/2014;08:00:00;10:15:00;BLOC-E2;GREGORY HOUSE
6222;19/10/2015;08:00:00;10:24:00;BLOC-E2;GREGORY HOUSE
6223;21/05/2014;10:50:00;12:29:00;BLOC-E1;ERIC FOREMAN
6224;28/07/2015;14:10:00;15:10:00;BLOC-E2;JAMES WILSON
6225;04/02/2014;22:50:00;23:40:00;BLOC-U7;JAMES WILSON
6226;09/09/2014;08:00:00;11:49:00;BLOC-E2;GREGORY HOUSE
6227;29/04/2014;08:25:00;09:25:00;BLOC-E3;ROBERT CHASE
6228;13/05/2014;15:15:00;16:37:00;BLOC-E1;JAMES WILSON
6229;20/02/2015;12:15:00;13:54:00;BLOC-E1;GREGORY HOUSE
6230;09/05/2014;11:36:00;13:13:00;BLOC-E1;GREGORY HOUSE
6231;04/04/2014;08:00:00;12:26:00;BLOC-E2;JAMES WILSON
6232;05/02/2014;19:50:00;22:16:00;BLOC-U7;ROBERT CHASE
6233;05/02/2014;15:55:00;17:05:00;BLOC-E1;LAWRENCE KUTNER
6234;02/10/2016;17:20:00;19:17:00;BLOC-U5;LAWRENCE KUTNER
6235;21/03/2014;12:00:00;13:11:00;BLOC-E1;GREGORY HOUSE
6236;19/02/2014;14:41:00;16:32:00;BLOC-E1;JAMES WILSON
6237;08/07/2014;08:00:00;09:06:00;BLOC-E2;LISA CUDDY
6238;28/04/2015;09:05:00;09:24:00;BLOC-E2;LISA CUDDY
6239;05/02/2014;23:55:00;02:42:00;BLOC-U7;ROBERT CHASE
6240;24/10/2016;13:16:00;14:30:00;BLOC-E2;MEREDITH GREY
6241;07/02/2014;15:24:00;17:27:00;BLOC-E1;ROBERT CHASE
6243;07/06/2016;14:45:00;16:41:00;BLOC-E2;OWEN HUNT
6244;10/02/2014;14:40:00;16:32:00;BLOC-E2;ERIC FOREMAN
6245;13/02/2014;16:24:00;17:48:00;BLOC-E3;CHRIS TAUB
6246;28/07/2015;08:00:00;11:29:00;BLOC-E2;GREGORY HOUSE
6247;16/04/2015;10:10:00;11:46:00;BLOC-E2;LAWRENCE KUTNER
6249;11/03/2014;14:26:00;18:16:00;BLOC-E1;REMY HADLEY
6251;18/12/2014;11:00:00;13:19:00;BLOC-E1;ERIC FOREMAN
6252;31/03/2014;08:00:00;09:20:00;BLOC-E3;REMY HADLEY
6253;09/02/2014;19:50:00;20:40:00;BLOC-U7;LAWRENCE KUTNER
6255;08/02/2014;13:36:00;15:28:00;BLOC-U7;ROBERT CHASE
6256;08/02/2014;11:30:00;12:11:00;BLOC-U7;ROBERT CHASE
6257;19/07/2015;16:35:00;17:13:00;BLOC-U6;MIRANDA BAILEY
6258;08/02/2014;23:00:00;23:38:00;BLOC-U7;ROBERT CHASE
6259;09/02/2014;00:00:00;01:00:00;BLOC-U7;ROBERT CHASE
6260;09/02/2014;15:13:00;16:27:00;BLOC-U7;LAWRENCE KUTNER
6262;10/02/2014;09:50:00;10:53:00;BLOC-E3;ROBERT CHASE
6263;29/03/2015;12:00:00;12:35:00;BLOC-U6;LISA CUDDY
6264;16/02/2014;14:25:00;17:11:00;BLOC-U7;LISA CUDDY
6267;04/04/2014;12:52:00;14:30:00;BLOC-E2;JAMES WILSON
6268;24/03/2014;08:00:00;09:37:00;BLOC-E3;REMY HADLEY
6269;07/07/2014;08:00:00;09:30:00;BLOC-E3;REMY HADLEY
6270;09/10/2015;20:37:00;21:45:00;BLOC-U6;REMY HADLEY
6271;03/10/2014;10:00:00;10:22:00;BLOC-E3;LISA CUDDY
6272;10/02/2014;20:29:00;20:50:00;BLOC-U7;LISA CUDDY
6275;11/02/2014;16:07:00;16:27:00;BLOC-E2;LISA CUDDY
6277;13/02/2014;22:33:00;23:22:00;BLOC-U7;ROBERT CHASE
6278;11/02/2014;22:50:00;23:45:00;BLOC-U7;LAWRENCE KUTNER
6279;14/02/2014;15:32:00;16:05:00;BLOC-E1;LISA CUDDY
6280;12/02/2014;15:25:00;17:10:00;BLOC-E3;ROBERT CHASE
6282;12/02/2014;21:05:00;01:03:00;BLOC-U7;LISA CUDDY
6283;17/04/2014;12:21:00;13:00:00;BLOC-E3;CHRIS TAUB
6284;15/02/2014;15:15:00;18:50:00;BLOC-U7;CHRIS TAUB
6285;03/10/2014;13:42:00;14:52:00;BLOC-E2;JAMES WILSON
6287;11/09/2014;09:35:00;10:30:00;BLOC-E3;CHRIS TAUB
6290;24/03/2014;12:40:00;13:16:00;BLOC-E3;REMY HADLEY
6291;28/02/2015;11:35:00;13:30:00;BLOC-U6;LAWRENCE KUTNER
